"","date","precip.mm","tempMax","tempMin"
"2131","2005-11-11",0,2.2,-4
"2132","2005-11-12",0,7.3,-4.4
"2133","2005-11-13",0,13.9,0.7
"2134","2005-11-14",0,15.2,-0.8
"2135","2005-11-15",21.6,3,-0.7
"2136","2005-11-16",3.8,17.4,2.6
"2137","2005-11-17",0.8,5.9,-1.1
"2138","2005-11-18",0.2,-1,-6.8
"2139","2005-11-19",1,3.9,-3.5
"2140","2005-11-20",0.2,7.3,-0.3
"2141","2005-11-21",0,8.6,3.7
"2142","2005-11-22",3.8,5.4,-3.4
"2143","2005-11-23",0,-3.4,-8.8
"2144","2005-11-24",6.2,-2.7,-9.2
"2145","2005-11-25",0,-4.8,-13.5
"2146","2005-11-26",1,-5.3,-14.2
"2147","2005-11-27",2.2,-1.4,-6.1
"2148","2005-11-28",3.2,10.9,-1.9
"2149","2005-11-29",14.2,17.7,9.2
"2150","2005-11-30",2.2,10.1,3
"2151","2005-12-01",0,4.2,-0.6
"2152","2005-12-02",3.2,2.8,-5.6
"2153","2005-12-03",0.2,-2.8,-6.9
"2154","2005-12-04",1,-1.7,-6.1
"2155","2005-12-05",0,0.8,-5.8
"2156","2005-12-06",0,-1.6,-7.3
"2157","2005-12-07",0,-5.2,-11.7
"2158","2005-12-08",0,-4.7,-11.9
"2159","2005-12-09",4.4,-2.9,-8.7
"2160","2005-12-10",0,0.6,-6.2
"2161","2005-12-11",2.6,-0.3,-5.2
"2162","2005-12-12",1.2,-3.5,-16.7
"2163","2005-12-13",0,-10.1,-22.7
"2164","2005-12-14",0,-10.1,-20.9
"2165","2005-12-15",0,-8,-20.6
"2166","2005-12-16",41.2,-2.3,-9.4
"2167","2005-12-17",0,0.2,-4.8
"2168","2005-12-18",0,-1.7,-4.9
"2169","2005-12-19",0.4,-3,-7.6
"2170","2005-12-20",0.8,-3.4,-17.5
"2171","2005-12-21",1.6,-5.8,-22.7
"2172","2005-12-22",0.6,0.5,-16.8
"2173","2005-12-23",8.6,2.7,-0.4
"2174","2005-12-24",0.4,2.6,0.4
"2175","2005-12-25",7.3,2,-1
"2176","2005-12-26",4.2,-1,-5
"2177","2005-12-27",0,-4.1,-10.4
"2178","2005-12-28",0,-1.4,-4.3
"2179","2005-12-29",4,0.1,-1.8
"2180","2005-12-30",1,-1.2,-13.1
"2181","2005-12-31",0,-10.1,-14.9
"2182","2006-01-01",0.8,-8.3,-11.2
"2183","2006-01-02",0.2,-2.8,-8.4
"2184","2006-01-03",0,-6.1,-10.3
"2185","2006-01-04",4.4,-1,-10.5
"2186","2006-01-05",7,-0.5,-3.5
"2187","2006-01-06",0.2,-2.2,-14.2
"2188","2006-01-07",0.4,-8.5,-18
"2189","2006-01-08",0.2,-6.1,-11.7
"2190","2006-01-09",8.6,-0.8,-6.1
"2191","2006-01-10",0,-0.1,-6.9
"2192","2006-01-11",5.6,1.4,-5.7
"2193","2006-01-12",1.4,3.6,-0.4
"2194","2006-01-13",0,8.1,-1
"2195","2006-01-14",24.4,6.2,-6.9
"2196","2006-01-15",0,-6.8,-17.4
"2197","2006-01-16",0,-10.3,-18.6
"2198","2006-01-17",6,0.7,-15.5
"2199","2006-01-18",47,5,-1
"2200","2006-01-19",0,0.8,-1.7
"2201","2006-01-20",0,6.4,-0.8
"2202","2006-01-21",13.4,3.2,-9.3
"2203","2006-01-22",0,-4.8,-13.6
"2204","2006-01-23",0,-3.1,-9
"2205","2006-01-24",4.6,1.1,-3.3
"2206","2006-01-25",3.6,1.6,-2
"2207","2006-01-26",2,-1.7,-13.8
"2208","2006-01-27",0,0.7,-15.1
"2209","2006-01-28",0,5.9,-2.5
"2210","2006-01-29",8.4,-0.6,-6.8
"2211","2006-01-30",3.8,-3.6,-6.3
"2212","2006-01-31",5.8,0.8,-4.4
"2213","2006-02-01",0,-1.5,-4.9
"2214","2006-02-02",0,3,-3.1
"2215","2006-02-03",17.4,5.3,-1.7
"2216","2006-02-04",4,3.9,1.4
"2217","2006-02-05",7.4,5.3,-1.6
"2218","2006-02-06",0.8,-1.5,-8.7
"2219","2006-02-07",0,-6.9,-10
"2220","2006-02-08",0,-6.9,-11.3
"2221","2006-02-09",0,-9.4,-15.6
"2222","2006-02-10",0,-11,-18.2
"2223","2006-02-11",0,-5.1,-16.8
"2224","2006-02-12",0,-7.6,-14.9
"2225","2006-02-13",0,-2.9,-13.1
"2226","2006-02-14",1.7,-0.6,-6
"2227","2006-02-15",3,6.8,-0.7
"2228","2006-02-16",11.4,0.5,-9.5
"2229","2006-02-17",8.6,4.9,-14.5
"2230","2006-02-18",0.2,-14.5,-18.8
"2231","2006-02-19",0,-5.4,-17.3
"2232","2006-02-20",0,-2.7,-8.7
"2233","2006-02-21",0.6,-1.5,-5.7
"2234","2006-02-22",1.8,-0.3,-6.1
"2235","2006-02-23",3.6,0.8,-4.3
"2236","2006-02-24",1.8,-0.5,-15.3
"2237","2006-02-25",2.2,-10.1,-15
"2238","2006-02-26",0,-10.5,-17.3
"2239","2006-02-27",0,-11.2,-18.3
"2240","2006-02-28",0,-9,-14.8
"2241","2006-03-01",0,-5.6,-17.1
"2242","2006-03-02",1.4,-2.6,-9.2
"2243","2006-03-03",1.8,-6.8,-14.4
"2244","2006-03-04",0,0.4,-7.5
"2245","2006-03-05",0,-1.4,-7.4
"2246","2006-03-06",0,-1.6,-8.7
"2247","2006-03-07",0,-2.7,-9.7
"2248","2006-03-08",0,-2.2,-11.2
"2249","2006-03-09",11.8,3.9,-4.6
"2250","2006-03-10",3.4,8.8,3
"2251","2006-03-11",0,8.9,1
"2252","2006-03-12",3.8,6.2,-0.8
"2253","2006-03-13",5.4,4.8,1.8
"2254","2006-03-14",0.6,5.7,-2.4
"2255","2006-03-15",0.6,-1.7,-5.1
"2256","2006-03-16",0.6,-0.1,-6.9
"2257","2006-03-17",0,-3.3,-9
"2258","2006-03-18",0,-5.9,-9.9
"2259","2006-03-19",0,-2.5,-8.2
"2260","2006-03-20",0,-1.8,-9.5
"2261","2006-03-21",0,0.8,-6.2
"2262","2006-03-22",0,3.3,-2.8
"2263","2006-03-23",0,8.7,-0.5
"2264","2006-03-24",0,7.7,1.2
"2265","2006-03-25",0,10.4,1.5
"2266","2006-03-26",0,9.3,-1.3
"2267","2006-03-27",0,8.1,-4
"2268","2006-03-28",0,11.3,-2.5
"2269","2006-03-29",0,12.8,-0.7
"2270","2006-03-30",0,15.4,1
"2271","2006-03-31",0,22,2.7
"2272","2006-04-01",4.2,14.3,2.8
"2273","2006-04-02",0,11.1,-1.1
"2274","2006-04-03",2.2,12.3,3
"2275","2006-04-04",18.8,6,-1.8
"2276","2006-04-05",0,3.3,-2.4
"2277","2006-04-06",0,8.3,1
"2278","2006-04-07",8.2,7,-1.9
"2279","2006-04-08",0,5,-5.5
"2280","2006-04-09",0,9.1,-3.5
"2281","2006-04-10",0,14.9,0.6
"2282","2006-04-11",0,17.4,2.5
"2283","2006-04-12",0,21.5,7.3
"2284","2006-04-13",1.6,14.6,2.8
"2285","2006-04-14",0,16.4,-0.9
"2286","2006-04-15",10.2,15.6,4.2
"2287","2006-04-16",0.2,12.8,4.1
"2288","2006-04-17",0,13,5.3
"2289","2006-04-18",0,20,3.5
"2290","2006-04-19",0,24,4.9
"2291","2006-04-20",0,21.1,4.4
"2292","2006-04-21",0,19.4,5.4
"2293","2006-04-22",6,14.9,5.3
"2294","2006-04-23",48.2,7.9,5
"2295","2006-04-24",9,10,6
"2296","2006-04-25",2,9,0.9
"2297","2006-04-26",3.4,11.2,0.6
"2298","2006-04-27",0,9.2,-1.6
"2299","2006-04-28",0,12.8,-2.6
"2300","2006-04-29",0,16.2,1.7
"2301","2006-04-30",0,21.5,2.6
"2302","2006-05-01",0,22.8,8
"2303","2006-05-02",19.6,15,8.2
"2304","2006-05-03",3.6,12.8,8.8
"2305","2006-05-04",0.2,24,5.4
"2306","2006-05-05",0,19.9,9.3
"2307","2006-05-06",7.6,12.8,1.2
"2308","2006-05-07",0,13.6,-0.2
"2309","2006-05-08",0,21.8,4.5
"2310","2006-05-09",0,23,10.6
"2311","2006-05-10",0,20,11.8
"2312","2006-05-11",0,23.8,11.4
"2313","2006-05-12",8.6,18.4,13.6
"2314","2006-05-13",15.6,13.6,10.5
"2315","2006-05-14",2,21.2,10.6
"2316","2006-05-15",5.6,19.6,10.9
"2317","2006-05-16",14.6,16.8,11.3
"2318","2006-05-17",4.6,14.7,11.6
"2319","2006-05-18",6,16.6,9.8
"2320","2006-05-19",45.6,11.8,9
"2321","2006-05-20",6.2,11.3,7.8
"2322","2006-05-21",7.8,13.5,7.6
"2323","2006-05-22",0.6,9.9,4.5
"2324","2006-05-23",0,15.6,6
"2325","2006-05-24",0,20,7
"2326","2006-05-25",0,25.6,8.8
"2327","2006-05-26",1.8,22.4,15.3
"2328","2006-05-27",0,22.5,14.7
"2329","2006-05-28",0,27.1,12.7
"2330","2006-05-29",0,28.1,18.2
"2331","2006-05-30",0,25.9,17.3
"2332","2006-05-31",23.4,30.8,16.3
"2333","2006-06-01",6.2,22.4,12.9
"2334","2006-06-02",0,25.4,10.5
"2335","2006-06-03",9.6,17.5,13.6
"2336","2006-06-04",0,20.4,12
"2337","2006-06-05",0,24.9,8.9
"2338","2006-06-06",0,27.7,14
"2339","2006-06-07",0,26.5,15.3
"2340","2006-06-08",0.8,17.5,12.1
"2341","2006-06-09",6.4,16.6,12
"2342","2006-06-10",25,13.8,8.9
"2343","2006-06-11",4.8,20,8.8
"2344","2006-06-12",0,21.1,13.7
"2345","2006-06-13",0,23.2,13.8
"2346","2006-06-14",0,24.7,14.4
"2347","2006-06-15",0,25,11.1
"2348","2006-06-16",0,29.1,15.2
"2349","2006-06-17",0.2,25.5,17.5
"2350","2006-06-18",0,32.4,18.6
"2351","2006-06-19",1.2,28.1,18.9
"2352","2006-06-20",8.4,23.5,13.1
"2353","2006-06-21",0,24.2,10.7
"2354","2006-06-22",0.8,27.6,18.4
"2355","2006-06-23",0,22.9,16.4
"2356","2006-06-24",0,24.8,13.4
"2357","2006-06-25",0.2,27.7,13.5
"2358","2006-06-26",1.8,23.5,20
"2359","2006-06-27",14.4,27.9,20.2
"2360","2006-06-28",9,25.2,19.9
"2361","2006-06-29",0,27.8,17.5
"2362","2006-06-30",15.4,21.7,15
"2363","2006-07-01",3.8,25.6,15.2
"2364","2006-07-02",19.4,29.9,15.3
"2365","2006-07-03",1.4,26.8,13
"2366","2006-07-04",18.8,27.8,17.7
"2367","2006-07-05",1,23.4,14.4
"2368","2006-07-06",0,23.9,12.9
"2369","2006-07-07",0,27.1,15.9
"2370","2006-07-08",0,28.2,17.8
"2371","2006-07-09",0,28.1,16.6
"2372","2006-07-10",6.2,29.2,18.6
"2373","2006-07-11",0,26.8,19
"2374","2006-07-12",0.2,25.1,20
"2375","2006-07-13",0,29.9,18.5
"2376","2006-07-14",0,31.5,21.3
"2377","2006-07-15",3,27.4,21
"2378","2006-07-16",0,30.8,19.5
"2379","2006-07-17",6.8,32.3,19.3
"2380","2006-07-18",1,27.6,16.1
"2381","2006-07-19",0,28,14.2
"2382","2006-07-20",14.6,30.6,18
"2383","2006-07-21",1.4,27.5,20
"2384","2006-07-22",3.8,22.7,17.2
"2385","2006-07-23",1.6,25.4,16.3
"2386","2006-07-24",0,25.8,17.2
"2387","2006-07-25",35,24.5,18.7
"2388","2006-07-26",0,28.7,19.6
"2389","2006-07-27",1,29.7,22.6
"2390","2006-07-28",0,26.2,21.4
"2391","2006-07-29",0,29.7,18.5
"2392","2006-07-30",0,24,14.4
"2393","2006-07-31",16.2,27,17.3
"2394","2006-08-01",19.4,34,22.6
"2395","2006-08-02",48.2,29.6,18.3
"2396","2006-08-03",4.2,27.1,17.7
"2397","2006-08-04",1.4,29.4,16.8
"2398","2006-08-05",0,23.9,12.9
"2399","2006-08-06",0,26.6,14.6
"2400","2006-08-07",0.8,28.8,18.6
"2401","2006-08-08",0,25,13.7
"2402","2006-08-09",0,25.5,12.7
"2403","2006-08-10",5.2,21.8,14.5
"2404","2006-08-11",0,21.1,10.6
"2405","2006-08-12",0,21.8,9.3
"2406","2006-08-13",0,23.4,10.9
"2407","2006-08-14",3.2,25,15.2
"2408","2006-08-15",0,25.1,17.9
"2409","2006-08-16",0,25.3,14.6
"2410","2006-08-17",0,25.9,13.4
"2411","2006-08-18",0,29.9,17.2
"2412","2006-08-19",18.4,29.1,19.8
"2413","2006-08-20",13.4,20.2,15.2
"2414","2006-08-21",2.4,25.4,15.6
"2415","2006-08-22",0,25.1,14.2
"2416","2006-08-23",0,20.5,11.1
"2417","2006-08-24",0.6,21.1,9.2
"2418","2006-08-25",0,20.1,9.8
"2419","2006-08-26",0,22.9,8.9
"2420","2006-08-27",37.2,17.9,14.5
"2421","2006-08-28",0,22,14.7
"2422","2006-08-29",0,24.4,15.2
"2423","2006-08-30",0,20.2,10.2
"2424","2006-08-31",0,20.8,7.9
"2425","2006-09-01",0,23,11.3
"2426","2006-09-02",0,21.4,12.8
"2427","2006-09-03",14,17.2,12.1
"2428","2006-09-04",0.4,19.1,15.1
"2429","2006-09-05",0,21.2,13.5
"2430","2006-09-06",0,19.2,14.7
"2431","2006-09-07",0,21.1,10.9
"2432","2006-09-08",0.4,25.9,15.7
"2433","2006-09-09",2,18.6,10.4
"2434","2006-09-10",0,17.1,6.3
"2435","2006-09-11",0,18,6.4
"2436","2006-09-12",0,19.8,6.7
"2437","2006-09-13",5.8,16.6,9.1
"2438","2006-09-14",5.8,17.9,13.8
"2439","2006-09-15",0,20.7,14.5
"2440","2006-09-16",0,22.8,13.9
"2441","2006-09-17",0,22.6,15.5
"2442","2006-09-18",0,27.4,15
"2443","2006-09-19",5.6,20,13.8
"2444","2006-09-20",0,18,8.6
"2445","2006-09-21",0.4,15.3,5.8
"2446","2006-09-22",0,17.3,6.5
"2447","2006-09-23",9.8,16.6,13
"2448","2006-09-24",6.2,23.2,10.3
"2449","2006-09-25",2,14.9,7.1
"2450","2006-09-26",0,16.2,7.7
"2451","2006-09-27",0,21.4,5.8
"2452","2006-09-28",3.8,21.5,12.8
"2453","2006-09-29",9.2,13,6.1
"2454","2006-09-30",0,15.5,3.7
"2455","2006-10-01",15,13.5,10.2
"2456","2006-10-02",0.4,15.3,10.2
"2457","2006-10-03",1.8,17.6,9.4
"2458","2006-10-04",8,17.8,6.3
"2459","2006-10-05",0,12,2.8
"2460","2006-10-06",0,14.4,2.8
"2461","2006-10-07",0,16.6,1.9
"2462","2006-10-08",0,19.6,7.2
"2463","2006-10-09",0,20.9,8.6
"2464","2006-10-10",0,10.8,6
"2465","2006-10-11",10,14.5,8.1
"2466","2006-10-12",9.4,14.9,4.3
"2467","2006-10-13",0,10.1,2.2
"2468","2006-10-14",1,8.8,2.1
"2469","2006-10-15",0,10.3,2
"2470","2006-10-16",0,13.5,3.4
"2471","2006-10-17",23.6,11.6,5.4
"2472","2006-10-18",4.6,15,8.9
"2473","2006-10-19",18.2,16.9,8.6
"2474","2006-10-20",24.4,8.7,2.2
"2475","2006-10-21",0,6.2,-0.7
"2476","2006-10-22",3.6,6.6,-2.5
"2477","2006-10-23",11.6,5.4,3.4
"2478","2006-10-24",0.6,6.6,3.6
"2479","2006-10-25",0.6,8.4,4.1
"2480","2006-10-26",0,8.5,1.9
"2481","2006-10-27",0,6.4,0
"2482","2006-10-28",43.4,8.6,3.7
"2483","2006-10-29",2,5.3,2.6
"2484","2006-10-30",0,8,-0.9
"2485","2006-10-31",1.2,6.9,0.9
"2486","2006-11-01",0,9,2.6
"2487","2006-11-02",0,6.2,0.2
"2488","2006-11-03",0,5.2,-3
"2489","2006-11-04",0,4.6,-4.7
"2490","2006-11-05",1,5,-0.8
"2491","2006-11-06",0.2,9.1,0.3
"2492","2006-11-07",0.4,11.3,0
"2493","2006-11-08",10,9.7,5.8
"2494","2006-11-09",3.8,12.7,5.9
"2495","2006-11-10",0,10.4,2.8
"2496","2006-11-11",18.6,5.7,2.1
"2497","2006-11-12",2.8,4.5,2.1
"2498","2006-11-13",1.4,7.7,4.3
"2499","2006-11-14",5.2,8.9,6.6
"2500","2006-11-15",1.2,10,6.8
"2501","2006-11-16",5.4,17.4,8.4
"2502","2006-11-17",1.6,16.9,2.3
"2503","2006-11-18",0,4.4,1.5
"2504","2006-11-19",0,2.5,-0.2
"2505","2006-11-20",0,1.1,-1.1
"2506","2006-11-21",0,2.6,-2
"2507","2006-11-22",0,6.3,-2.5
"2508","2006-11-23",0,5.6,-2.9
"2509","2006-11-24",0,5.6,-4.4
"2510","2006-11-25",0,8.5,-4.5
"2511","2006-11-26",0,8,-3.1
"2512","2006-11-27",3.2,6.4,-0.2
"2513","2006-11-28",0.6,2.2,-0.2
"2514","2006-11-29",0,12.5,1
"2515","2006-11-30",16,17.5,4.3
"2516","2006-12-01",37.6,4.5,-1.4
"2517","2006-12-02",0,4.4,-4
"2518","2006-12-03",3.2,-1.9,-5.6
"2519","2006-12-04",0,-3.2,-10.9
"2520","2006-12-05",0,-3.8,-13.7
"2521","2006-12-06",0.4,3.8,-8.9
"2522","2006-12-07",0.8,3,-11.2
"2523","2006-12-08",0,-3.4,-13.8
"2524","2006-12-09",0.2,2.6,-4.3
"2525","2006-12-10",0,4.8,1.8
"2526","2006-12-11",4.6,2.7,-0.2
"2527","2006-12-12",0,0.2,-4.4
"2528","2006-12-13",4.6,8.1,-0.9
"2529","2006-12-14",0,9.9,3.5
"2530","2006-12-15",1,11.8,4.6
"2531","2006-12-16",0.6,5.9,-0.3
"2532","2006-12-17",0.6,9.5,0.8
"2533","2006-12-18",0,4.8,-2.4
"2534","2006-12-19",0.6,-0.2,-5.2
"2535","2006-12-20",0,5.5,-5.8
"2536","2006-12-21",0,5.1,-4.5
"2537","2006-12-22",13,1.5,-4.2
"2538","2006-12-23",15,6.1,0.5
"2539","2006-12-24",0.4,5.4,1.1
"2540","2006-12-25",0,4.2,0.1
"2541","2006-12-26",16.2,4,-2.1
"2542","2006-12-27",0.4,-2,-7.6
"2543","2006-12-28",1.4,-4.3,-12.7
"2544","2006-12-29",0,-7.2,-17.5
"2545","2006-12-30",3.4,-6.5,-9
"2546","2006-12-31",0,-1.8,-10.7
"2547","2007-01-01",10.6,5.9,-2.4
"2548","2007-01-02",0,4.3,-2.4
"2549","2007-01-03",0,5.9,0.2
"2550","2007-01-04",0.6,9.6,0.5
"2551","2007-01-05",14.2,9.8,4.4
"2552","2007-01-06",9.4,11.4,2.9
"2553","2007-01-07",2.8,4.4,0.5
"2554","2007-01-08",13.6,6,0.4
"2555","2007-01-09",0.2,1.7,-4.7
"2556","2007-01-10",0.2,-4.7,-12.6
"2557","2007-01-11",0.2,0.6,-12.7
"2558","2007-01-12",4.4,4.8,0.5
"2559","2007-01-13",0,4.4,-9.1
"2560","2007-01-14",0,-3.3,-9.2
"2561","2007-01-15",18.6,-5.5,-10.1
"2562","2007-01-16",0.8,-9.5,-22
"2563","2007-01-17",0,-12.3,-24.1
"2564","2007-01-18",0,-2.8,-13.2
"2565","2007-01-19",1.6,-1.2,-4.7
"2566","2007-01-20",0.2,-3.9,-17
"2567","2007-01-21",0,-11.9,-19.4
"2568","2007-01-22",0.8,-9,-13.8
"2569","2007-01-23",0,-2,-13
"2570","2007-01-24",0.8,-1.2,-18.3
"2571","2007-01-25",0,-15,-19.4
"2572","2007-01-26",0,-18,-21.4
"2573","2007-01-27",0,-13.4,-21.5
"2574","2007-01-28",0.4,-8.5,-18.5
"2575","2007-01-29",0,-12.2,-21.7
"2576","2007-01-30",0,-14.4,-23.1
"2577","2007-01-31",0.4,-9.7,-20.1
"2578","2007-02-01",1.4,-2.4,-11.8
"2579","2007-02-02",2.4,0,-7.2
"2580","2007-02-03",0,-3.4,-9.7
"2581","2007-02-04",0.6,-8.2,-17.1
"2582","2007-02-05",0,-15.5,-22.5
"2583","2007-02-06",0,-10.5,-16.7
"2584","2007-02-07",0,-12.5,-15.6
"2585","2007-02-08",2.2,-9.7,-14.1
"2586","2007-02-09",0,-10.7,-17.2
"2587","2007-02-10",0.6,-7.5,-14
"2588","2007-02-11",0,-4.2,-16.3
"2589","2007-02-12",0,-6.1,-21.1
"2590","2007-02-13",0,-14.8,-23.3
"2591","2007-02-14",13.4,-11.7,-15.5
"2592","2007-02-15",0.6,-14.2,-18.3
"2593","2007-02-16",0.2,-5.9,-14.5
"2594","2007-02-17",1.4,-3.2,-8.2
"2595","2007-02-18",2.6,-4.8,-18.1
"2596","2007-02-19",0,-14.5,-22.9
"2597","2007-02-20",0.8,-8.5,-15
"2598","2007-02-21",0,-3.9,-14.4
"2599","2007-02-22",0.4,-5,-9.4
"2600","2007-02-23",0.2,-6.8,-13.4
"2601","2007-02-24",0.8,-4.3,-13.7
"2602","2007-02-25",0,-3.2,-15.1
"2603","2007-02-26",0,-1.9,-10.9
"2604","2007-02-27",0,1.8,-11.7
"2605","2007-02-28",0,-1.6,-9.2
"2606","2007-03-01",0,-2.9,-13.6
"2607","2007-03-02",34.4,-0.4,-8.7
"2608","2007-03-03",0.2,2.8,-3.9
"2609","2007-03-04",0,-0.2,-5.4
"2610","2007-03-05",1.8,-2.2,-19.4
"2611","2007-03-06",0,-17,-24.3
"2612","2007-03-07",0,-9.9,-22.8
"2613","2007-03-08",0,-12.8,-19.8
"2614","2007-03-09",0,-8.8,-22.4
"2615","2007-03-10",1.4,3,-10.7
"2616","2007-03-11",0,3.5,-0.5
"2617","2007-03-12",0,6.6,-1.2
"2618","2007-03-13",1,7.1,1.5
"2619","2007-03-14",6.6,8.6,3.9
"2620","2007-03-15",0.4,6.6,-7.9
"2621","2007-03-16",5.6,-5.8,-10.5
"2622","2007-03-17",9,-3.9,-7.9
"2623","2007-03-18",1,-1,-7.3
"2624","2007-03-19",1,1.9,-10.1
"2625","2007-03-20",0,2.1,-13.3
"2626","2007-03-21",1.2,1.6,-14.3
"2627","2007-03-22",0.8,13.5,0.6
"2628","2007-03-23",0,6.3,-2.1
"2629","2007-03-24",2,5.8,-2.1
"2630","2007-03-25",0,6.4,-5.1
"2631","2007-03-26",9.4,5.3,1.1
"2632","2007-03-27",0,12.4,2.2
"2633","2007-03-28",0,7.4,-1.4
"2634","2007-03-29",0,10,-5.4
"2635","2007-03-30",0,10.8,-1.9
"2636","2007-03-31",0,7.5,-4.9
"2637","2007-04-01",0.8,13.5,-2.4
"2638","2007-04-02",9,8.8,4.3
"2639","2007-04-03",0.6,9.6,4.5
"2640","2007-04-04",30.2,4.6,0.2
"2641","2007-04-05",4.8,2.7,-1.8
"2642","2007-04-06",0.2,-0.1,-4.1
"2643","2007-04-07",0.6,0.4,-5.2
"2644","2007-04-08",0.2,1.1,-4.7
"2645","2007-04-09",0,5.1,-1.3
"2646","2007-04-10",0,6.1,-2.6
"2647","2007-04-11",0,5.6,-4.1
"2648","2007-04-12",19.4,4.5,0.3
"2649","2007-04-13",1,3.2,0.4
"2650","2007-04-14",0,7,1.7
"2651","2007-04-15",30.4,5.1,0.1
"2652","2007-04-16",16.4,4.3,0.4
"2653","2007-04-17",8.4,5.6,0.7
"2654","2007-04-18",0.2,12.4,3.3
"2655","2007-04-19",0,16.6,2.5
"2656","2007-04-20",0,20.6,2.3
"2657","2007-04-21",0,21.2,3
"2658","2007-04-22",0,22.7,5.7
"2659","2007-04-23",1.2,25.8,8.6
"2660","2007-04-24",0,14.9,3.9
"2661","2007-04-25",0,12.9,4
"2662","2007-04-26",0,15,1.9
"2663","2007-04-27",8.2,12.7,8.8
"2664","2007-04-28",5,9.8,7.2
"2665","2007-04-29",2.4,11.5,5.7
"2666","2007-04-30",0.6,14.5,4.7
"2667","2007-05-01",0,14.5,1.4
"2668","2007-05-02",0,16,3.6
"2669","2007-05-03",0,16.4,1.6
"2670","2007-05-04",0,17.5,1.8
"2671","2007-05-05",0,14.2,6.2
"2672","2007-05-06",0,15.7,3.5
"2673","2007-05-07",0,21.3,6.8
"2674","2007-05-08",0,26.2,9.8
"2675","2007-05-09",0,27.7,13.5
"2676","2007-05-10",0,29.6,16
"2677","2007-05-11",0,25.5,7
"2678","2007-05-12",0,14,3.7
"2679","2007-05-13",0,16.6,0.3
"2680","2007-05-14",0,21.1,6.8
"2681","2007-05-15",10.6,15.6,10.2
"2682","2007-05-16",20.8,11.3,2.3
"2683","2007-05-17",1.2,8.7,2.2
"2684","2007-05-18",0,13.1,3.3
"2685","2007-05-19",0,21.9,2.5
"2686","2007-05-20",4.2,17.7,6
"2687","2007-05-21",0,18.2,5.2
"2688","2007-05-22",0,19.3,5.3
"2689","2007-05-23",0,24.9,12
"2690","2007-05-24",0,30.6,12.8
"2691","2007-05-25",0,30.7,18
"2692","2007-05-26",0,23.1,12.1
"2693","2007-05-27",16.2,18.4,12.4
"2694","2007-05-28",0,18.9,10.4
"2695","2007-05-29",0,22.8,9.5
"2696","2007-05-30",3.6,19.1,14.7
"2697","2007-05-31",6.6,18.5,14.9
"2698","2007-06-01",1.6,24.6,15.5
"2699","2007-06-02",1,24.7,14.4
"2700","2007-06-03",0,26.5,13.1
"2701","2007-06-04",7.4,20.5,15.7
"2702","2007-06-05",9.4,22.9,6.9
"2703","2007-06-06",0.2,15.2,5.5
"2704","2007-06-07",0,16.1,8.2
"2705","2007-06-08",2.8,30.2,13.7
"2706","2007-06-09",0,25.5,14.2
"2707","2007-06-10",0,26.5,12
"2708","2007-06-11",0,29.6,17.6
"2709","2007-06-12",0,30.5,17.7
"2710","2007-06-13",0,24.6,16.6
"2711","2007-06-14",0,26.7,14.6
"2712","2007-06-15",0,28.7,12.4
"2713","2007-06-16",0,30.1,19.5
"2714","2007-06-17",3,27.8,15.2
"2715","2007-06-18",0,25.2,11.5
"2716","2007-06-19",2.6,31.4,18.4
"2717","2007-06-20",4.8,24.3,16.1
"2718","2007-06-21",0.6,20.4,12
"2719","2007-06-22",0.2,21.5,12.2
"2720","2007-06-23",0,21.8,10.2
"2721","2007-06-24",0,23.5,11.6
"2722","2007-06-25",1.6,28.5,17.9
"2723","2007-06-26",0,32.7,21.1
"2724","2007-06-27",11,32.8,20
"2725","2007-06-28",12.4,25.5,10.9
"2726","2007-06-29",1.8,22.8,9.5
"2727","2007-06-30",0,20.3,10.8
"2728","2007-07-01",2,17.9,10.8
"2729","2007-07-02",5.2,23.5,10.5
"2730","2007-07-03",0,24.7,12.8
"2731","2007-07-04",5.4,24.4,15.7
"2732","2007-07-05",1,23.4,16.7
"2733","2007-07-06",1,26.1,15.7
"2734","2007-07-07",0.2,21.9,15.6
"2735","2007-07-08",7.6,23.1,16.4
"2736","2007-07-09",15.4,22.3,16.4
"2737","2007-07-10",0,26.9,17.5
"2738","2007-07-11",5.8,29.1,16.9
"2739","2007-07-12",0,23.8,13.5
"2740","2007-07-13",5.4,21.8,14.6
"2741","2007-07-14",9,23.1,14.2
"2742","2007-07-15",0.4,24.1,16.7
"2743","2007-07-16",0,24.7,14.5
"2744","2007-07-17",0,25.8,14.4
"2745","2007-07-18",0,26,16.6
"2746","2007-07-19",7.6,20.7,17.7
"2747","2007-07-20",39.6,17.8,14.4
"2748","2007-07-21",0,25.8,13
"2749","2007-07-22",0,26.1,11.3
"2750","2007-07-23",0,27.4,13.1
"2751","2007-07-24",0,27.3,20.3
"2752","2007-07-25",0,28.5,17.5
"2753","2007-07-26",0,29.9,19.5
"2754","2007-07-27",0.4,29.8,20.9
"2755","2007-07-28",0,26.6,18.8
"2756","2007-07-29",0,27,16.9
"2757","2007-07-30",0,27.8,14.9
"2758","2007-07-31",0,31.1,19.7
"2759","2007-08-01",0,28.9,17.5
"2760","2007-08-02",0,32.9,22.5
"2761","2007-08-03",2.2,31.4,21.4
"2762","2007-08-04",0,26.2,14.5
"2763","2007-08-05",0,24.5,11.7
