STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,TMAX,TMIN
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20110912,70,-9999,0,254,171
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20110913,230,-9999,0,269,164
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20110914,0,-9999,0,198,131
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20110915,86,-9999,0,159,69
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20110916,0,-9999,0,138,63
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20110917,0,-9999,0,170,58
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20110918,0,-9999,0,192,59
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20110919,0,-9999,0,197,85
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20110920,102,-9999,0,215,122
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20110921,0,-9999,0,224,108
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20110922,8,-9999,0,224,169
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20110923,0,-9999,0,233,137
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20110924,0,-9999,0,252,179
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20110925,0,-9999,0,235,144
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20110926,0,-9999,0,252,111
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20110927,0,-9999,0,254,132
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20110928,14,-9999,0,235,131
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20110929,264,-9999,0,201,153
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20110930,0,-9999,0,204,104
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111001,78,-9999,0,105,66
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111002,160,-9999,0,106,75
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111003,24,-9999,0,127,97
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111004,8,-9999,0,146,108
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111005,0,-9999,0,153,29
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111006,0,-9999,0,132,8
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111007,0,-9999,0,186,29
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111008,0,-9999,0,242,119
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111009,0,-9999,0,244,141
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111010,0,-9999,0,235,89
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111011,0,-9999,0,176,75
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111012,0,0,0,180,76
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111013,0,0,0,178,124
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111014,278,0,0,207,141
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111015,102,0,0,143,93
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111016,14,0,0,138,86
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111017,10,0,0,115,70
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111018,0,0,0,130,69
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111019,10,0,0,141,82
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111020,230,0,0,141,93
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111021,16,0,0,126,85
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111022,0,0,0,103,39
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111023,0,0,0,100,32
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111024,34,0,0,159,39
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111025,0,0,0,102,28
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111026,0,0,0,91,17
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111027,0,0,0,49,-3
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111028,0,0,0,69,-27
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111029,0,0,0,55,-39
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111030,0,0,0,95,2
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111031,0,0,0,117,3
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111101,0,0,0,114,26
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111102,0,0,0,156,16
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111103,22,0,0,134,0
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111104,0,0,0,66,-23
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111105,0,0,0,69,-25
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111106,0,0,0,122,-20
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111107,0,0,0,147,18
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111108,0,0,0,142,62
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111109,0,0,0,156,55
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111110,78,0,0,128,52
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111111,0,0,0,71,12
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111112,0,0,0,88,8
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111113,4,0,0,128,19
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111114,58,0,0,186,97
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111115,20,0,0,119,38
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111116,0,0,0,134,37
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111117,0,0,0,55,-10
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111118,0,0,0,38,-17
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111119,0,0,0,101,4
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111120,14,0,0,130,-19
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111121,0,0,0,4,-66
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111122,0,0,0,10,-83
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111123,72,50,82,-5,-29
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111124,0,70,0,48,-41
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111125,0,0,0,98,36
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111126,0,0,0,95,25
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111127,2,0,0,135,26
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111128,34,0,0,130,12
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111129,138,0,0,50,19
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111130,92,0,0,86,-11
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111201,0,0,0,-7,-52
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111202,10,0,0,40,-30
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111203,0,0,0,15,-54
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111204,24,0,0,91,-13
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111205,160,0,0,88,52
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111206,50,0,0,52,0
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111207,8,0,10,20,-7
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111208,0,0,0,27,-28
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111209,38,0,12,34,-2
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111210,0,0,0,1,-53
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111211,0,0,0,18,-50
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111212,0,0,0,55,-11
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111213,2,0,2,15,-11
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111214,8,0,0,33,6
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111215,426,0,0,109,32
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111216,0,0,0,91,-38
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111217,0,0,0,-36,-102
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111218,0,0,0,-58,-120
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111219,0,0,0,57,-61
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111220,0,0,0,-16,-83
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111221,118,0,0,-1,-85
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111222,12,0,12,38,-2
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111223,48,20,64,4,-142
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111224,0,30,0,-130,-169
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111225,46,60,48,-64,-152
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111226,0,90,0,12,-108
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111227,144,80,0,26,-25
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111228,38,30,38,26,-146
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111229,0,40,0,-144,-185
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111230,8,40,8,-78,-174
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20111231,12,40,4,-18,-78
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120101,14,30,0,58,-18
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120102,0,0,0,46,-97
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120103,0,0,0,-97,-179
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120104,10,0,14,-73,-188
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120105,4,10,4,-41,-102
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120106,16,20,16,-84,-127
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120107,16,20,12,8,-85
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120108,0,20,0,-6,-99
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120109,4,20,6,26,-99
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120110,10,20,8,27,-107
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120111,0,10,0,-97,-148
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120112,144,10,160,-41,-98
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120113,118,90,78,-15,-97
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120114,0,140,0,-97,-218
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120115,0,140,0,-151,-241
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120116,0,140,0,-70,-207
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120117,114,120,86,49,-104
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120118,0,150,0,38,-169
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120119,4,150,4,-34,-183
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120120,2,140,2,-32,-190
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120121,0,130,0,-116,-192
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120122,0,130,0,-79,-203
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120123,74,130,0,40,-134
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120124,6,70,0,52,-1
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120125,0,40,0,0,-72
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120126,18,40,18,-29,-116
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120127,200,50,64,9,-56
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120128,0,60,0,26,-21
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120129,0,40,0,10,-45
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120130,0,30,0,-44,-107
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120131,88,30,104,-65,-105
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120201,52,110,6,-33,-68
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120202,2,110,2,-51,-110
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120203,8,110,10,-29,-136
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120204,0,110,0,-38,-144
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120205,0,100,0,-5,-165
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120206,0,100,0,35,-8
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120207,0,90,0,20,-138
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120208,0,90,0,-16,-142
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120209,0,90,0,28,-54
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120210,4,90,4,17,-74
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120211,4,90,4,-74,-156
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120212,0,80,0,-94,-170
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120213,0,80,0,-33,-119
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120214,0,80,0,25,-145
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120215,16,80,12,23,-19
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120216,10,70,0,41,4
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120217,20,50,0,36,5
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120218,0,30,0,20,-46
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120219,0,30,0,-13,-78
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120220,0,20,0,-14,-113
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120221,0,20,0,28,-72
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120222,26,10,0,65,7
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120223,6,0,6,30,-19
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120224,124,0,122,14,-40
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120225,42,130,42,8,-90
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120226,0,130,0,-68,-122
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120227,12,130,12,-46,-100
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120228,0,120,0,-39,-100
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120229,8,120,8,-28,-148
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120301,130,150,134,-26,-57
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120302,12,180,10,12,-62
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120303,44,160,30,65,-8
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120304,0,80,0,-7,-137
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120305,0,80,0,-92,-163
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120306,0,80,0,-25,-153
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120307,0,70,0,117,-57
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120308,74,0,8,129,-1
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120309,0,0,0,0,-53
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120310,0,0,0,-14,-72
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120311,0,0,0,112,-34
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120312,0,0,0,127,11
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120313,74,0,0,76,6
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120314,34,0,16,25,-7
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120315,8,0,0,43,-7
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120316,86,0,0,46,4
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120317,0,0,0,106,-3
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120318,0,0,0,231,28
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120319,0,0,0,201,60
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120320,0,0,0,235,30
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120321,0,0,0,258,89
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120322,2,0,0,239,98
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120323,0,0,0,178,64
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120324,0,0,0,73,26
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120325,54,0,0,92,21
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120326,0,0,0,46,-52
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120327,4,0,4,32,-83
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120328,54,0,10,46,-17
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120329,2,0,2,46,-10
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120330,0,0,0,51,-58
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120331,0,0,0,88,-15
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120401,26,0,0,62,-23
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120402,0,0,0,85,-32
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120403,0,0,0,114,-37
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120404,0,0,0,105,19
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120405,0,0,0,89,14
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120406,0,0,0,101,-7
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120407,0,0,0,86,0
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120408,0,0,0,128,29
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120409,24,0,0,95,46
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120410,16,0,0,95,39
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120411,0,0,0,117,6
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120412,0,0,0,125,25
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120413,0,0,0,166,8
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120414,0,0,0,166,54
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120415,0,0,0,207,96
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120416,20,0,0,289,144
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120417,0,0,0,190,18
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120418,0,0,0,110,-11
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120419,0,0,0,211,27
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120420,4,0,0,112,58
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120421,170,0,0,66,13
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120422,54,0,0,66,5
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120423,280,0,0,68,8
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120424,14,0,0,96,44
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120425,10,0,0,103,43
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120426,48,0,0,116,19
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120427,4,0,4,49,-2
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120428,0,0,0,79,-21
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120429,0,0,0,96,-21
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120430,0,0,0,134,-13
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120501,42,0,0,111,77
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120502,14,0,0,156,83
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120503,6,0,0,166,109
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120504,12,0,0,175,79
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120505,0,0,0,161,52
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120506,0,0,0,175,60
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120507,0,0,0,213,33
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120508,188,0,0,161,109
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120509,8,0,0,194,110
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120510,4,0,0,117,84
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120511,12,0,0,179,61
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120512,2,0,0,239,70
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120513,34,0,0,214,116
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120514,0,0,0,239,74
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120515,18,0,0,211,137
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120516,2,0,0,243,97
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120517,0,0,0,164,55
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120518,0,0,0,215,76
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120519,0,0,0,262,118
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120520,0,0,0,314,144
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120521,8,0,0,294,178
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120522,228,0,0,223,122
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120523,0,0,0,229,112
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120524,0,0,0,284,126
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120525,50,0,0,276,188
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120526,0,0,0,247,145
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120527,0,0,0,215,136
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120528,4,0,0,195,119
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120529,270,0,0,270,109
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120530,6,0,0,242,158
GHCND:CA007025250,MONTREAL PIERRE ELLIOTT TRUDEA CA,20120531,10,0,0,194,110
