"Année-Mois";"Station";"Engin";"Latitude";"Longitude";"Secteur";"Espèce";"Commentaires";"Présence / Absence"
"1996-09";"F105";"Filet maillant";"45.18";"-74.26722";"Lac Saint-François";"Perchaude";"";"Présence"
"1997-09";"F127";"Filet maillant";"45.41306";"-73.76806";"Lac Saint-Louis";"Perchaude";"";"Absence"
"2014-09";"F260";"Filet maillant";"45.2068";"-74.3036";"Lac Saint-François";"Perchaude";"";"Présence"
"2004-09";"F237";"Filet maillant";"45.14223";"-74.36614";"Lac Saint-François";"Perchaude";"";"Présence"
"2007-09";"F076";"Filet maillant";"46.15123";"-72.86251";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2007-09";"F039";"Filet maillant";"46.23677";"-72.78459";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"1996-09";"F3";"Filet maillant";"45.24722";"-74.22111";"Lac Saint-François";"Perchaude";"";"Présence"
"2002-09";"F084";"Filet maillant";"46.18158";"-72.84968";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2004-09";"F251";"Filet maillant";"45.24674";"-74.21375";"Lac Saint-François";"Perchaude";"";"Présence"
"2013-10";"F96";"Filet maillant";"46.184624";"-72.79083";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2011-09";"F43";"Filet maillant";"45.39089";"-73.87612";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2005-09";"F57";"Filet maillant";"45.38441";"-73.83869";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2009-09";"F210";"Filet maillant";"45.2049";"-74.21129";"Lac Saint-François";"Perchaude";"";"Présence"
"1995-09";"F101";"Filet maillant";"46.05833";"-73.1625";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"2009-09";"F207";"Filet maillant";"45.20265";"-74.19034";"Lac Saint-François";"Perchaude";"";"Présence"
"2003-09";"F202";"Filet maillant";"46.07267";"-73.15508";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"2005-09";"F21";"Filet maillant";"45.38085";"-73.78269";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2007-09";"F003";"Filet maillant";"46.14977";"-72.9746";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"1996-09";"F26";"Filet maillant";"46.40083";"-72.35222";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"2010-09";"F334";"Filet maillant";"45.46879";"-74.00841";"Lac des Deux-Montagnes";"Perchaude";"";"Présence"
"1996-09";"F17";"Filet maillant";"46.44944";"-72.27";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"2011-09";"F49";"Filet maillant";"45.41564";"-73.85797";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2005-09";"F20";"Filet maillant";"45.36911";"-73.78389";"Lac Saint-Louis";"Perchaude";"";"Présence"
"1996-09";"F107";"Filet maillant";"45.17667";"-74.28194";"Lac Saint-François";"Perchaude";"";"Présence"
"2011-09";"F119";"Filet maillant";"46.24692";"-72.67283";"Lac Saint-Pierre";"Perchaude";"";"Absence"
"1997-09";"F125";"Filet maillant";"45.41333";"-73.82806";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2009-09";"F261";"Filet maillant";"45.19656";"-74.31635";"Lac Saint-François";"Perchaude";"";"Présence"
"2005-09";"F29";"Filet maillant";"45.34767";"-73.94266";"Lac Saint-Louis";"Perchaude";"";"Présence"
"1997-09";"F34";"Filet maillant";"45.3975";"-73.88333";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2002-09";"F114";"Filet maillant";"46.24477";"-72.7255";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2002-09";"F118";"Filet maillant";"46.25675";"-72.68925";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2013-09";"F114";"Filet maillant";"46.24533";"-72.72445";"Lac Saint-Pierre";"Perchaude";"";"Absence"
"2010-09";"F347";"Filet maillant";"45.40704";"-73.97547";"Lac des Deux-Montagnes";"Perchaude";"";"Présence"
"1997-09";"F43";"Filet maillant";"45.41722";"-73.80583";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2001-09";"F14";"Filet maillant";"45.64327";"-73.4837";"Montréal-Sorel";"Perchaude";"";"Présence"
"2001-09";"F141";"Filet maillant";"46.4279";"-72.27042";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"2002-09";"F026";"Filet maillant";"46.21463";"-72.849";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"1997-09";"F120";"Filet maillant";"45.40917";"-73.77861";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2002-09";"F115";"Filet maillant";"46.24488";"-72.70565";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2010-09";"F301";"Filet maillant";"45.52405";"-74.34184";"Lac des Deux-Montagnes";"Perchaude";"";"Présence"
"2008-09";"F142";"Filet maillant";"46.44572";"-72.28416";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"2007-09";"F069";"Filet maillant";"46.16022";"-72.89571";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2010-09";"F255";"Filet maillant";"46.12712";"-73.06207";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"1996-09";"F43";"Filet maillant";"46.42556";"-72.30417";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"2013-09";"F52";"Filet maillant";"46.27764";"-72.70625";"Lac Saint-Pierre";"Perchaude";"";"Absence"
"1995-09";"F116";"Filet maillant";"46.09167";"-73.12333";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"2010-09";"F205";"Filet maillant";"46.11281";"-73.12099";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"1997-09";"F110";"Filet maillant";"45.38639";"-73.79333";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2006-09";"F42";"Filet maillant";"46.63503";"-71.73741";"Grondines-Saint-Nicolas";"Perchaude";"";"Absence"
"2009-09";"F222";"Filet maillant";"45.19452";"-74.25879";"Lac Saint-François";"Perchaude";"";"Présence"
"2007-09";"F045";"Filet maillant";"46.25805";"-72.75206";"Lac Saint-Pierre";"Perchaude";"";"Absence"
"2003-09";"F250";"Filet maillant";"46.0692";"-73.10082";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"2011-09";"F102";"Filet maillant";"46.20357";"-72.76911";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"1996-09";"F26";"Filet maillant";"45.11556";"-74.4225";"Lac Saint-François";"Perchaude";"";"Présence"
"1997-09";"F126";"Filet maillant";"45.415";"-73.81667";"Lac Saint-Louis";"Perchaude";"";"Présence"
"1997-09";"F47";"Filet maillant";"46.58806";"-72.02167";"Grondines-Saint-Nicolas";"Perchaude";"";"Absence"
"2009-09";"F39";"Filet maillant";"45.39583";"-73.9275";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2002-09";"F011";"Filet maillant";"46.18017";"-72.94538";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2007-09";"F067";"Filet maillant";"46.17123";"-72.91183";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2003-09";"F231";"Filet maillant";"46.10755";"-73.02943";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"2007-09";"F018";"Filet maillant";"46.20449";"-72.89584";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2010-09";"F343";"Filet maillant";"45.46019";"-74.11621";"Lac des Deux-Montagnes";"Perchaude";"";"Présence"
"2011-09";"F41";"Filet maillant";"45.41268";"-73.88904";"Lac Saint-Louis";"Perchaude";"";"Présence"
"1997-09";"F118";"Filet maillant";"46.72722";"-71.39444";"Grondines-Saint-Nicolas";"Perchaude";"";"Absence"
"1997-09";"F114";"Filet maillant";"46.72333";"-71.47";"Grondines-Saint-Nicolas";"Perchaude";"";"Absence"
"2003-09";"F259";"Filet maillant";"46.01727";"-73.1638";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"1996-09";"F121";"Filet maillant";"45.14222";"-74.40917";"Lac Saint-François";"Perchaude";"";"Présence"
"2007-09";"F037";"Filet maillant";"46.23651";"-72.79903";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2009-09";"F205";"Filet maillant";"45.22308";"-74.19557";"Lac Saint-François";"Perchaude";"";"Présence"
"2006-09";"F27";"Filet maillant";"46.62055";"-71.9496";"Grondines-Saint-Nicolas";"Perchaude";"";"Absence"
"2005-09";"F66";"Filet maillant";"45.41033";"-73.80553";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2010-09";"F314";"Filet maillant";"45.5207";"-74.21337";"Lac des Deux-Montagnes";"Perchaude";"";"Présence"
"2009-09";"F257";"Filet maillant";"45.22433";"-74.26408";"Lac Saint-François";"Perchaude";"";"Présence"
"2001-09";"F57";"Filet maillant";"45.7765";"-73.40172";"Montréal-Sorel";"Perchaude";"";"Absence"
"1997-09";"F14";"Filet maillant";"46.25028";"-72.78778";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2011-09";"F67";"Filet maillant";"45.42034";"-73.80304";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2010-09";"F20";"Filet maillant";"45.65004";"-73.47269";"Montréal-Sorel";"Perchaude";"";"Présence"
"2009-09";"F065";"Filet maillant";"46.15779";"-72.92508";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2010-09";"F51";"Filet maillant";"45.76654";"-73.40556";"Montréal-Sorel";"Perchaude";"";"Présence"
"2007-09";"F026";"Filet maillant";"46.21513";"-72.84799";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2007-09";"F099";"Filet maillant";"46.2037";"-72.78546";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2009-09";"F215";"Filet maillant";"45.18048";"-74.22706";"Lac Saint-François";"Perchaude";"";"Présence"
"1997-09";"F18";"Filet maillant";"46.6625";"-71.825";"Grondines-Saint-Nicolas";"Perchaude";"";"Absence"
"2010-09";"F62";"Filet maillant";"45.79374";"-73.37621";"Montréal-Sorel";"Perchaude";"";"Absence"
"2009-09";"F099";"Filet maillant";"46.20379";"-72.78572";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2003-09";"F263";"Filet maillant";"46.05352";"-73.09957";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Absence"
"2005-09";"F49";"Filet maillant";"45.4157";"-73.85828";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2008-09";"F120";"Filet maillant";"46.39887";"-72.38489";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"2012-09";"F09";"Filet maillant";"45.03674";"-73.14783";"Baie Missisquoi";"Perchaude";"";"Présence"
"2007-09";"F065";"Filet maillant";"46.15677";"-72.92434";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"1996-09";"F40";"Filet maillant";"46.425";"-72.35333";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"2011-09";"F53";"Filet maillant";"45.40185";"-73.8467";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2008-09";"F145";"Filet maillant";"46.43563";"-72.25966";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"2006-09";"F40";"Filet maillant";"46.64135";"-71.76088";"Grondines-Saint-Nicolas";"Perchaude";"";"Absence"
"2003-09";"F210";"Filet maillant";"46.1538";"-73.0446";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"2009-09";"F212";"Filet maillant";"45.18849";"-74.19928";"Lac Saint-François";"Perchaude";"";"Présence"
"2013-10";"F79";"Filet maillant";"46.16082";"-72.8498";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"1996-09";"F101";"Filet maillant";"45.2175";"-74.16111";"Lac Saint-François";"Perchaude";"";"Présence"
"2004-09";"F240";"Filet maillant";"45.12462";"-74.4201";"Lac Saint-François";"Perchaude";"";"Absence"
"2002-09";"F052";"Filet maillant";"46.27818";"-72.7073";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2013-08";"F28";"Filet maillant";"46.214523";"-72.83652";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"1996-09";"F36";"Filet maillant";"46.45833";"-72.26083";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"2010-09";"F244";"Filet maillant";"46.08624";"-73.16736";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Absence"
"2011-09";"F30";"Filet maillant";"45.3338";"-73.91947";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2012-09";"F101";"Filet maillant";"46.36521";"-72.47595";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"2013-10";"F48";"Filet maillant";"46.26879";"-72.7364";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2001-09";"F6";"Filet maillant";"45.59836";"-73.46242";"Montréal-Sorel";"Perchaude";"";"Présence"
"2005-09";"F56";"Filet maillant";"45.37289";"-73.83196";"Lac Saint-Louis";"Perchaude";"";"Absence"
"1995-09";"F22";"Filet maillant";"46.25611";"-72.81306";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2006-09";"F28";"Filet maillant";"46.65879";"-71.89047";"Grondines-Saint-Nicolas";"Perchaude";"";"Absence"
"1995-09";"F23";"Filet maillant";"46.25944";"-72.80056";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2005-09";"F76";"Filet maillant";"45.42191";"-73.76914";"Lac Saint-Louis";"Perchaude";"";"Absence"
"2011-09";"F51";"Filet maillant";"45.37394";"-73.84756";"Lac Saint-Louis";"Perchaude";"";"Présence"
"1995-09";"F39";"Filet maillant";"46.14778";"-72.84556";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2009-09";"F11";"Filet maillant";"45.34447";"-73.85642";"Lac Saint-Louis";"Perchaude";"";"Présence"
"1995-09";"F125";"Filet maillant";"46.14722";"-73.02556";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"2010-09";"F338";"Filet maillant";"45.50473";"-73.93401";"Lac des Deux-Montagnes";"Perchaude";"";"Présence"
"1997-09";"F116";"Filet maillant";"46.7275";"-71.4325";"Grondines-Saint-Nicolas";"Perchaude";"";"Absence"
"1995-09";"F3";"Filet maillant";"46.13556";"-72.92583";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"1996-09";"F19";"Filet maillant";"46.42833";"-72.36861";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"2010-09";"F256";"Filet maillant";"46.13584";"-73.0439";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"2013-10";"F74";"Filet maillant";"46.161354";"-72.88118";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2007-09";"F019";"Filet maillant";"46.21476";"-72.89699";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"1996-09";"F9";"Filet maillant";"45.22056";"-74.20444";"Lac Saint-François";"Perchaude";"";"Présence"
"2007-09";"F096";"Filet maillant";"46.18315";"-72.7888";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2008-09";"F158";"Filet maillant";"46.48474";"-72.23247";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"2002-09";"F065";"Filet maillant";"46.15623";"-72.9253";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2010-09";"F325";"Filet maillant";"45.45066";"-74.03508";"Lac des Deux-Montagnes";"Perchaude";"";"Présence"
"2002-09";"F093";"Filet maillant";"46.18132";"-72.80185";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2013-09";"F66";"Filet maillant";"46.161755";"-72.91496";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2013-09";"F27";"Filet maillant";"46.226093";"-72.84779";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2012-08";"F144";"Filet maillant";"46.43595";"-72.26737";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"2001-09";"F38";"Filet maillant";"45.70964";"-73.45422";"Montréal-Sorel";"Perchaude";"";"Présence"
"2011-09";"F052";"Filet maillant";"46.27838";"-72.70477";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2004-09";"F202";"Filet maillant";"45.22539";"-74.17758";"Lac Saint-François";"Perchaude";"";"Présence"
"2011-09";"F048";"Filet maillant";"46.26945";"-72.73648";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2005-09";"F70";"Filet maillant";"45.42031";"-73.78561";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2011-09";"F023";"Filet maillant";"46.21481";"-72.86426";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2005-09";"F61";"Filet maillant";"45.41898";"-73.83274";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2007-09";"F066";"Filet maillant";"46.16174";"-72.91766";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2013-10";"F20";"Filet maillant";"46.20484";"-72.88062";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2007-09";"F061";"Filet maillant";"46.14918";"-72.93043";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2004-09";"F264";"Filet maillant";"45.18613";"-74.33395";"Lac Saint-François";"Perchaude";"";"Présence"
"2009-09";"F74";"Filet maillant";"45.42867";"-73.77632";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2012-08";"F147";"Filet maillant";"46.44508";"-72.25745";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"2010-09";"F211";"Filet maillant";"46.1599";"-73.02305";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"1995-09";"F10";"Filet maillant";"46.1875";"-72.94";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2012-09";"F134";"Filet maillant";"46.41962";"-72.32003";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"2013-09";"F42";"Filet maillant";"46.24764";"-72.76809";"Lac Saint-Pierre";"Perchaude";"";"Absence"
"2007-09";"F112";"Filet maillant";"46.23656";"-72.72317";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2010-09";"F202";"Filet maillant";"46.07403";"-73.15497";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"1996-09";"F118";"Filet maillant";"45.09278";"-74.42889";"Lac Saint-François";"Perchaude";"";"Présence"
"2013-10";"F19";"Filet maillant";"45.37847";"-73.80158";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2003-09";"F228";"Filet maillant";"46.08132";"-73.06145";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"2002-09";"F087";"Filet maillant";"46.1714";"-72.83273";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2004-09";"F231";"Filet maillant";"45.17246";"-74.30524";"Lac Saint-François";"Perchaude";"";"Présence"
"2006-09";"F04";"Filet maillant";"46.59647";"-72.00218";"Grondines-Saint-Nicolas";"Perchaude";"";"Présence"
"2012-09";"F127";"Filet maillant";"46.42205";"-72.37338";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"2010-09";"F50";"Filet maillant";"45.74369";"-73.40971";"Montréal-Sorel";"Perchaude";"";"Absence"
"2012-09";"F126";"Filet maillant";"46.41359";"-72.36806";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"2008-09";"F150";"Filet maillant";"46.45319";"-72.2478";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"2003-09";"F204";"Filet maillant";"46.09793";"-73.13392";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"2004-09";"F201";"Filet maillant";"45.22438";"-74.16269";"Lac Saint-François";"Perchaude";"";"Absence"
"2001-09";"F133";"Filet maillant";"46.43377";"-72.3313";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"2007-09";"F083";"Filet maillant";"46.18231";"-72.86386";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2010-09";"F317";"Filet maillant";"45.52112";"-74.18966";"Lac des Deux-Montagnes";"Perchaude";"";"Présence"
"2008-09";"F134";"Filet maillant";"46.41873";"-72.3217";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"2013-10";"F43";"Filet maillant";"45.391056";"-73.87608";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2010-09";"F57";"Filet maillant";"45.77528";"-73.40263";"Montréal-Sorel";"Perchaude";"";"Absence"
"2010-09";"F330";"Filet maillant";"45.41313";"-73.98583";"Lac des Deux-Montagnes";"Perchaude";"";"Présence"
"1997-09";"F20";"Filet maillant";"46.67139";"-71.84306";"Grondines-Saint-Nicolas";"Perchaude";"";"Absence"
"1997-09";"F18";"Filet maillant";"45.35333";"-73.93778";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2008-09";"F116";"Filet maillant";"46.40001";"-72.41301";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"2011-09";"F12";"Filet maillant";"45.35276";"-73.82135";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2005-09";"F74";"Filet maillant";"45.42734";"-73.77701";"Lac Saint-Louis";"Perchaude";"";"Absence"
"2005-09";"F4";"Filet maillant";"45.33127";"-73.87913";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2012-09";"F08";"Filet maillant";"45.03827";"-73.16389";"Baie Missisquoi";"Perchaude";"";"Présence"
"2007-09";"F054";"Filet maillant";"46.27286";"-72.68785";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2001-09";"F117";"Filet maillant";"46.40507";"-72.42213";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"2013-09";"F8";"Filet maillant";"46.171234";"-72.9592";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2007-09";"F038";"Filet maillant";"46.24624";"-72.80211";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"1996-09";"F10";"Filet maillant";"46.47222";"-72.23111";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"2002-09";"F085";"Filet maillant";"46.19097";"-72.85648";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2009-09";"F076";"Filet maillant";"46.14911";"-72.8647";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2002-09";"F095";"Filet maillant";"46.20323";"-72.81763";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"1997-09";"F110";"Filet maillant";"46.69556";"-71.5475";"Grondines-Saint-Nicolas";"Perchaude";"";"Absence"
"2011-09";"F010";"Filet maillant";"46.17178";"-72.94439";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2009-09";"F246";"Filet maillant";"45.24893";"-74.17747";"Lac Saint-François";"Perchaude";"";"Présence"
"2003-09";"F257";"Filet maillant";"46.12198";"-73.04215";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"2013-08";"F26";"Filet maillant";"46.21499";"-72.848335";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2001-09";"F24";"Filet maillant";"45.66594";"-73.48939";"Montréal-Sorel";"Perchaude";"";"Présence"
"2012-10";"F42";"Filet maillant";"45.11634";"-73.27477";"Haut-Richelieu";"Perchaude";"";"Présence"
"2014-09";"F234";"Filet maillant";"45.1623";"-74.3454";"Lac Saint-François";"Perchaude";"";"Présence"
"1995-09";"F130";"Filet maillant";"46.11056";"-73.04639";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"2011-09";"F105";"Filet maillant";"46.21433";"-72.75465";"Lac Saint-Pierre";"Perchaude";"";"Absence"
"2013-10";"F21";"Filet maillant";"45.3813";"-73.7832";"Lac Saint-Louis";"Perchaude";"";"Absence"
"2004-09";"F230";"Filet maillant";"45.18391";"-74.30422";"Lac Saint-François";"Perchaude";"";"Présence"
"2013-10";"F39";"Filet maillant";"45.39591";"-73.9275";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2006-09";"F05";"Filet maillant";"46.60308";"-71.99234";"Grondines-Saint-Nicolas";"Perchaude";"";"Absence"
"2003-09";"F230";"Filet maillant";"46.10975";"-73.04525";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Présence"
"2010-09";"F324";"Filet maillant";"45.43382";"-74.03451";"Lac des Deux-Montagnes";"Perchaude";"";"Présence"
"2012-09";"F13";"Filet maillant";"45.01797";"-73.15208";"Baie Missisquoi";"Perchaude";"";"Présence"
"2010-09";"F45";"Filet maillant";"45.72897";"-73.42833";"Montréal-Sorel";"Perchaude";"";"Absence"
"2006-09";"F22";"Filet maillant";"46.58317";"-72.01209";"Grondines-Saint-Nicolas";"Perchaude";"";"Présence"
"2001-09";"F36";"Filet maillant";"45.70583";"-73.44897";"Montréal-Sorel";"Perchaude";"";"Présence"
"2009-09";"F230";"Filet maillant";"45.18386";"-74.30554";"Lac Saint-François";"Perchaude";"";"Présence"
"1997-09";"F16";"Filet maillant";"45.39444";"-73.77556";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2002-09";"F098";"Filet maillant";"46.20303";"-72.80175";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2010-09";"F327";"Filet maillant";"45.39659";"-74.00911";"Lac des Deux-Montagnes";"Perchaude";"";"Présence"
"2009-09";"F238";"Filet maillant";"45.14224";"-74.36582";"Lac Saint-François";"Perchaude";"";"Présence"
"1997-09";"F10";"Filet maillant";"45.36306";"-73.81694";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2007-09";"F056";"Filet maillant";"46.27056";"-72.65583";"Lac Saint-Pierre";"Perchaude";"";"Absence"
"2005-09";"F33";"Filet maillant";"45.34828";"-73.89288";"Lac Saint-Louis";"Perchaude";"";"Présence"
"1995-09";"F4";"Filet maillant";"46.12444";"-72.94417";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2013-10";"F11";"Filet maillant";"45.339066";"-73.82051";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2011-09";"F046";"Filet maillant";"46.26731";"-72.75275";"Lac Saint-Pierre";"Perchaude";"";"Absence"
"2009-09";"F211";"Filet maillant";"45.19714";"-74.20392";"Lac Saint-François";"Perchaude";"";"Présence"
"1997-09";"F47";"Filet maillant";"45.44";"-73.77556";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2009-09";"F227";"Filet maillant";"45.19931";"-74.29374";"Lac Saint-François";"Perchaude";"";"Présence"
"2009-09";"F233";"Filet maillant";"45.16813";"-74.33242";"Lac Saint-François";"Perchaude";"";"Présence"
"2008-09";"F124";"Filet maillant";"46.40195";"-72.36477";"Bécancour-Batiscan";"Perchaude";"";"Présence"
"2013-09";"F82";"Filet maillant";"46.17084";"-72.84807";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2010-09";"F251";"Filet maillant";"46.06465";"-73.0933";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Absence"
"2008-09";"F122";"Filet maillant";"46.41415";"-72.38464";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"1996-09";"F108";"Filet maillant";"45.2";"-74.29444";"Lac Saint-François";"Perchaude";"";"Présence"
"2010-09";"F90";"Filet maillant";"45.90645";"-73.2126";"Montréal-Sorel";"Perchaude";"";"Présence"
"2001-09";"F50";"Filet maillant";"45.74272";"-73.411";"Montréal-Sorel";"Perchaude";"";"Présence"
"2002-09";"F045";"Filet maillant";"46.258";"-72.75325";"Lac Saint-Pierre";"Perchaude";"";"Absence"
"2001-09";"F2";"Filet maillant";"45.56853";"-73.49275";"Montréal-Sorel";"Perchaude";"";"Présence"
"2007-09";"F033";"Filet maillant";"46.22893";"-72.81525";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2011-09";"F20";"Filet maillant";"45.36991";"-73.78357";"Lac Saint-Louis";"Perchaude";"";"Présence"
"2007-09";"F074";"Filet maillant";"46.16122";"-72.88207";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"1995-09";"F51";"Filet maillant";"46.23111";"-72.73028";"Lac Saint-Pierre";"Perchaude";"";"Présence"
"2009-09";"F232";"Filet maillant";"45.17432";"-74.32018";"Lac Saint-François";"Perchaude";"";"Présence"
"2008-09";"F110";"Filet maillant";"46.39186";"-72.43973";"Bécancour-Batiscan";"Perchaude";"";"Absence"
"2010-09";"F254";"Filet maillant";"46.06873";"-73.06575";"Archipel du Lac Saint-Pierre";"Perchaude";"";"Absence"
